"lon" "lat" "date" "t_avg"
13.8499 45.7499 1950-08-31 20.7799995355308
13.8499 45.7499 1950-09-01 16.949999621138
13.8499 45.7499 1950-09-02 16.6199996285141
13.8499 45.7499 1950-09-03 16.8699996229261
13.8499 45.7499 1950-09-04 13.5599996969104
13.8499 45.7499 1950-09-05 16.4599996320903
13.8499 45.7499 1950-09-06 17.779999602586
13.8499 45.7499 1950-09-07 19.0099995750934
13.8499 45.7499 1950-09-08 19.6899995598942
13.8499 45.7499 1950-09-09 19.3199995681643
13.8499 45.7499 1950-09-10 21.259999524802
13.8499 45.7499 1950-09-11 21.6699995156378
13.8499 45.7499 1950-09-12 21.4099995214492
13.8499 45.7499 1950-09-13 20.2299995478243
13.8499 45.7499 1950-09-14 20.7199995368719
13.8499 45.7499 1950-09-15 19.9599995538592
13.8499 45.7499 1950-09-16 13.7899996917695
13.8499 45.7499 1950-09-17 13.9799996875226
13.8499 45.7499 1950-09-18 16.2499996367842
13.8499 45.7499 1950-09-19 14.2399996817112
13.8499 45.7499 1950-09-20 15.0699996631593
13.8499 45.7499 1950-09-21 14.2699996810406
13.8499 45.7499 1950-09-22 12.5399997197092
13.8499 45.7499 1950-09-23 12.5899997185916
13.8499 45.7499 1950-09-24 13.3799997009337
13.8499 45.7499 1950-09-25 14.4699996765703
13.8499 45.7499 1950-09-26 15.2599996589124
13.8499 45.7499 1950-09-27 14.8599996678531
13.8499 45.7499 1950-09-28 13.8099996913224
13.8499 45.7499 1950-09-29 13.6199996955693
13.8499 45.7499 1950-09-30 14.6399996727705
13.8499 45.7499 1950-10-01 14.6799996718764
13.8499 45.7499 1950-10-02 13.7499996926636
13.8499 45.7499 1950-10-03 14.2799996808171
13.8499 45.7499 1950-10-04 11.6899997387081
13.8499 45.7499 1950-10-05 11.5399997420609
13.8499 45.7499 1950-10-06 12.0099997315556
13.8499 45.7499 1950-10-07 12.4899997208267
13.8499 45.7499 1950-10-08 13.1299997065216
13.8499 45.7499 1950-10-09 12.6299997176975
13.8499 45.7499 1950-10-10 14.4099996779114
13.8499 45.7499 1950-10-11 15.5599996522069
13.8499 45.7499 1950-10-12 11.189999749884
13.8499 45.7499 1950-10-13 9.67999978363514
13.8499 45.7499 1950-10-14 10.9399997554719
13.8499 45.7499 1950-10-15 11.3499997463077
13.8499 45.7499 1950-10-16 13.1099997069687
13.8499 45.7499 1950-10-17 14.2799996808171
13.8499 45.7499 1950-10-18 13.4199997000396
13.8499 45.7499 1950-10-19 13.5899996962398
13.8499 45.7499 1950-10-20 11.8999997340143
13.8499 45.7499 1950-10-21 12.4699997212738
13.8499 45.7499 1950-10-22 10.7399997599423
13.8499 45.7499 1950-10-23 9.2999997921288
13.8499 45.7499 1950-10-24 9.84999977983534
13.8499 45.7499 1950-10-25 7.86999982409179
13.8499 45.7499 1950-10-26 4.23999990522861
13.8499 45.7499 1950-10-27 2.90999993495643
13.8499 45.7499 1950-10-28 2.49999994412065
13.8499 45.7499 1950-10-29 2.6999999396503
13.8499 45.7499 1950-10-30 4.66999989561737
13.8499 45.7499 1950-10-31 6.24999986030161
13.8499 45.7499 1950-11-01 7.16999983973801
13.8499 45.7499 1950-11-02 7.83999982476234
13.8499 45.7499 1950-11-03 7.22999983839691
13.8499 45.7499 1950-11-04 5.49999987706542
13.8499 45.7499 1950-11-05 5.03999988734722
13.8499 45.7499 1950-11-06 4.50999989919364
13.8499 45.7499 1950-11-07 3.66999991796911
13.8499 45.7499 1950-11-08 3.28999992646277
13.8499 45.7499 1950-11-09 3.98999991081655
13.8499 45.7499 1950-11-10 6.24999986030161
13.8499 45.7499 1950-11-11 9.49999978765845
13.8499 45.7499 1950-11-12 10.7699997592717
13.8499 45.7499 1950-11-13 10.7299997601658
13.8499 45.7499 1950-11-14 9.43999978899956
13.8499 45.7499 1950-11-15 5.63999987393618
13.8499 45.7499 1950-11-16 3.94999991171062
13.8499 45.7499 1950-11-17 7.32999983616173
13.8499 45.7499 1950-11-18 5.5099998768419
13.8499 45.7499 1950-11-19 6.12999986298382
13.8499 45.7499 1950-11-20 9.54999978654087
13.8499 45.7499 1950-11-21 8.76999980397522
13.8499 45.7499 1950-11-22 7.27999983727932
13.8499 45.7499 1950-11-23 8.33999981358647
13.8499 45.7499 1950-11-24 5.48999987728894
13.8499 45.7499 1950-11-25 8.39999981224537
13.8499 45.7499 1950-11-26 6.029999865219
13.8499 45.7499 1950-11-27 3.33999992534518
13.8499 45.7499 1950-11-28 2.6999999396503
13.8499 45.7499 1950-11-29 7.02999984286726
13.8499 45.7499 1950-11-30 7.20999983884394
13.8499 45.7499 1950-12-01 3.58999991975725
13.8499 45.7499 1950-12-02 5.35999988019466
13.8499 45.7499 1950-12-03 8.87999980151653
13.8499 45.7499 1950-12-04 5.70999987237155
13.8499 45.7499 1950-12-05 4.12999990768731
13.8499 45.7499 1950-12-06 1.87999995797873
13.8499 45.7499 1950-12-07 5.05999988690019
