"lon" "lat" "date" "p_sum"
13.8499 45.7499 1961-10-09 0
13.8499 45.7499 1961-10-10 0
13.8499 45.7499 1961-10-11 0
13.8499 45.7499 1961-10-12 0
13.8499 45.7499 1961-10-13 0
13.8499 45.7499 1961-10-14 0
13.8499 45.7499 1961-10-15 0
13.8499 45.7499 1961-10-16 0
13.8499 45.7499 1961-10-17 45.1000006720424
13.8499 45.7499 1961-10-18 57.4000008553267
13.8499 45.7499 1961-10-19 2.30000003427267
13.8499 45.7499 1961-10-20 0
13.8499 45.7499 1961-10-21 0
13.8499 45.7499 1961-10-22 0
13.8499 45.7499 1961-10-23 0
13.8499 45.7499 1961-10-24 0
13.8499 45.7499 1961-10-25 0
13.8499 45.7499 1961-10-26 0
13.8499 45.7499 1961-10-27 0
13.8499 45.7499 1961-10-28 15.3000002279878
13.8499 45.7499 1961-10-29 2.70000004023314
13.8499 45.7499 1961-10-30 24.5000003650784
13.8499 45.7499 1961-10-31 0
13.8499 45.7499 1961-11-01 0
13.8499 45.7499 1961-11-02 0
13.8499 45.7499 1961-11-03 2.20000003278255
13.8499 45.7499 1961-11-04 29.300000436604
13.8499 45.7499 1961-11-05 0
13.8499 45.7499 1961-11-06 0
13.8499 45.7499 1961-11-07 0
13.8499 45.7499 1961-11-08 0
13.8499 45.7499 1961-11-09 22.1000003293157
13.8499 45.7499 1961-11-10 3.00000004470348
13.8499 45.7499 1961-11-11 12.5000001862645
13.8499 45.7499 1961-11-12 25.1000003740191
13.8499 45.7499 1961-11-13 5.90000008791685
13.8499 45.7499 1961-11-14 28.8000004291534
13.8499 45.7499 1961-11-15 0
13.8499 45.7499 1961-11-16 0
13.8499 45.7499 1961-11-17 0
13.8499 45.7499 1961-11-18 0
13.8499 45.7499 1961-11-19 0
13.8499 45.7499 1961-11-20 0
13.8499 45.7499 1961-11-21 0
13.8499 45.7499 1961-11-22 0
13.8499 45.7499 1961-11-23 2.40000003576279
13.8499 45.7499 1961-11-24 6.00000008940697
13.8499 45.7499 1961-11-25 0.800000011920929
13.8499 45.7499 1961-11-26 19.4000002890825
13.8499 45.7499 1961-11-27 32.700000487268
13.8499 45.7499 1961-11-28 0
13.8499 45.7499 1961-11-29 21.500000320375
13.8499 45.7499 1961-11-30 0
13.8499 45.7499 1961-12-01 0
13.8499 45.7499 1961-12-02 0.800000011920929
13.8499 45.7499 1961-12-03 6.30000009387732
13.8499 45.7499 1961-12-04 0
13.8499 45.7499 1961-12-05 6.40000009536743
13.8499 45.7499 1961-12-06 26.2000003904104
13.8499 45.7499 1961-12-07 0
13.8499 45.7499 1961-12-08 0
13.8499 45.7499 1961-12-09 0
13.8499 45.7499 1961-12-10 0
13.8499 45.7499 1961-12-11 0
13.8499 45.7499 1961-12-12 0
13.8499 45.7499 1961-12-13 0
13.8499 45.7499 1961-12-14 0
13.8499 45.7499 1961-12-15 0
13.8499 45.7499 1961-12-16 0
13.8499 45.7499 1961-12-17 0
13.8499 45.7499 1961-12-18 0
13.8499 45.7499 1961-12-19 0
13.8499 45.7499 1961-12-20 0
13.8499 45.7499 1961-12-21 0
13.8499 45.7499 1961-12-22 0
13.8499 45.7499 1961-12-23 2.80000004172325
13.8499 45.7499 1961-12-24 0
13.8499 45.7499 1961-12-25 0
13.8499 45.7499 1961-12-26 13.5000002011657
13.8499 45.7499 1961-12-27 12.8000001907349
13.8499 45.7499 1961-12-28 10.6000001579523
13.8499 45.7499 1961-12-29 0
13.8499 45.7499 1961-12-30 1.40000002086163
13.8499 45.7499 1961-12-31 41.8000006228685
13.8499 45.7499 1962-01-01 23.4000003486872
13.8499 45.7499 1962-01-02 3.1000000461936
13.8499 45.7499 1962-01-03 2.40000003576279
13.8499 45.7499 1962-01-04 0
13.8499 45.7499 1962-01-05 0
13.8499 45.7499 1962-01-06 0
13.8499 45.7499 1962-01-07 0
13.8499 45.7499 1962-01-08 0
13.8499 45.7499 1962-01-09 1.70000002533197
13.8499 45.7499 1962-01-10 21.500000320375
13.8499 45.7499 1962-01-11 21.6000003218651
13.8499 45.7499 1962-01-12 6.8000001013279
13.8499 45.7499 1962-01-13 25.6000003814697
13.8499 45.7499 1962-01-14 0
13.8499 45.7499 1962-01-15 0
13.8499 45.7499 1962-01-16 0
13.8499 45.7499 1962-01-17 0
13.8499 45.7499 1962-01-18 0
13.8499 45.7499 1962-01-19 0
13.8499 45.7499 1962-01-20 0
13.8499 45.7499 1962-01-21 0
13.8499 45.7499 1962-01-22 33.600000500679
13.8499 45.7499 1962-01-23 0
13.8499 45.7499 1962-01-24 0
13.8499 45.7499 1962-01-25 0
13.8499 45.7499 1962-01-26 0
13.8499 45.7499 1962-01-27 0
13.8499 45.7499 1962-01-28 0
13.8499 45.7499 1962-01-29 0
13.8499 45.7499 1962-01-30 0
13.8499 45.7499 1962-01-31 0
13.8499 45.7499 1962-02-01 0
13.8499 45.7499 1962-02-02 0
13.8499 45.7499 1962-02-03 0
13.8499 45.7499 1962-02-04 0
13.8499 45.7499 1962-02-05 0
13.8499 45.7499 1962-02-06 0
13.8499 45.7499 1962-02-07 0
13.8499 45.7499 1962-02-08 34.8000005185604
13.8499 45.7499 1962-02-09 0
13.8499 45.7499 1962-02-10 0
13.8499 45.7499 1962-02-11 0
13.8499 45.7499 1962-02-12 0
13.8499 45.7499 1962-02-13 19.5000002905726
13.8499 45.7499 1962-02-14 0
13.8499 45.7499 1962-02-15 0
13.8499 45.7499 1962-02-16 0
13.8499 45.7499 1962-02-17 0
13.8499 45.7499 1962-02-18 0
13.8499 45.7499 1962-02-19 0
13.8499 45.7499 1962-02-20 0
13.8499 45.7499 1962-02-21 0
13.8499 45.7499 1962-02-22 0
13.8499 45.7499 1962-02-23 0
13.8499 45.7499 1962-02-24 0
13.8499 45.7499 1962-02-25 0
13.8499 45.7499 1962-02-26 7.70000011473894
13.8499 45.7499 1962-02-27 0
13.8499 45.7499 1962-02-28 3.50000005215406
13.8499 45.7499 1962-03-01 0
13.8499 45.7499 1962-03-02 1.40000002086163
13.8499 45.7499 1962-03-03 10.0000001490116
13.8499 45.7499 1962-03-04 51.70000077039
13.8499 45.7499 1962-03-05 56.5000008419156
13.8499 45.7499 1962-03-06 9.3000001385808
13.8499 45.7499 1962-03-07 0
13.8499 45.7499 1962-03-08 0
13.8499 45.7499 1962-03-09 0
13.8499 45.7499 1962-03-10 17.9000002667308
13.8499 45.7499 1962-03-11 16.9000002518296
13.8499 45.7499 1962-03-12 0
13.8499 45.7499 1962-03-13 0
13.8499 45.7499 1962-03-14 0
13.8499 45.7499 1962-03-15 0
13.8499 45.7499 1962-03-16 0
13.8499 45.7499 1962-03-17 0
13.8499 45.7499 1962-03-18 0
13.8499 45.7499 1962-03-19 0
13.8499 45.7499 1962-03-20 0
13.8499 45.7499 1962-03-21 0
13.8499 45.7499 1962-03-22 0
13.8499 45.7499 1962-03-23 2.5000000372529
13.8499 45.7499 1962-03-24 0
13.8499 45.7499 1962-03-25 0
13.8499 45.7499 1962-03-26 0
13.8499 45.7499 1962-03-27 2.30000003427267
13.8499 45.7499 1962-03-28 0
13.8499 45.7499 1962-03-29 0
13.8499 45.7499 1962-03-30 20.9000003114343
13.8499 45.7499 1962-03-31 19.0000002831221
13.8499 45.7499 1962-04-01 0
13.8499 45.7499 1962-04-02 6.30000009387732
13.8499 45.7499 1962-04-03 0
13.8499 45.7499 1962-04-04 37.2000005543232
13.8499 45.7499 1962-04-05 17.4000002592802
13.8499 45.7499 1962-04-06 0
13.8499 45.7499 1962-04-07 0
13.8499 45.7499 1962-04-08 0
13.8499 45.7499 1962-04-09 33.7000005021691
13.8499 45.7499 1962-04-10 0
13.8499 45.7499 1962-04-11 2.20000003278255
13.8499 45.7499 1962-04-12 0
13.8499 45.7499 1962-04-13 6.30000009387732
13.8499 45.7499 1962-04-14 2.90000004321337
13.8499 45.7499 1962-04-15 19.6000002920628
13.8499 45.7499 1962-04-16 0
13.8499 45.7499 1962-04-17 0
13.8499 45.7499 1962-04-18 0
13.8499 45.7499 1962-04-19 0
13.8499 45.7499 1962-04-20 0
13.8499 45.7499 1962-04-21 0
13.8499 45.7499 1962-04-22 0
13.8499 45.7499 1962-04-23 0
13.8499 45.7499 1962-04-24 0
13.8499 45.7499 1962-04-25 0
13.8499 45.7499 1962-04-26 0
13.8499 45.7499 1962-04-27 3.20000004768372
13.8499 45.7499 1962-04-28 0
13.8499 45.7499 1962-04-29 0
13.8499 45.7499 1962-04-30 5.20000007748604
13.8499 45.7499 1962-05-01 0
13.8499 45.7499 1962-05-02 0
13.8499 45.7499 1962-05-03 0
13.8499 45.7499 1962-05-04 0
13.8499 45.7499 1962-05-05 0
13.8499 45.7499 1962-05-06 0
13.8499 45.7499 1962-05-07 0
13.8499 45.7499 1962-05-08 0
13.8499 45.7499 1962-05-09 0
13.8499 45.7499 1962-05-10 1.50000002235174
13.8499 45.7499 1962-05-11 3.1000000461936
13.8499 45.7499 1962-05-12 19.5000002905726
13.8499 45.7499 1962-05-13 27.1000004038215
13.8499 45.7499 1962-05-14 20.3000003024936
13.8499 45.7499 1962-05-15 28.1000004187226
13.8499 45.7499 1962-05-16 0
13.8499 45.7499 1962-05-17 0
13.8499 45.7499 1962-05-18 0
13.8499 45.7499 1962-05-19 20.5000003054738
13.8499 45.7499 1962-05-20 31.000000461936
13.8499 45.7499 1962-05-21 0
13.8499 45.7499 1962-05-22 0
13.8499 45.7499 1962-05-23 0
13.8499 45.7499 1962-05-24 1.60000002384186
13.8499 45.7499 1962-05-25 12.900000192225
13.8499 45.7499 1962-05-26 0
13.8499 45.7499 1962-05-27 2.60000003874302
13.8499 45.7499 1962-05-28 0
13.8499 45.7499 1962-05-29 0
13.8499 45.7499 1962-05-30 0
13.8499 45.7499 1962-05-31 0
13.8499 45.7499 1962-06-01 8.80000013113022
13.8499 45.7499 1962-06-02 28.0000004172325
13.8499 45.7499 1962-06-03 0
13.8499 45.7499 1962-06-04 0
13.8499 45.7499 1962-06-05 0
13.8499 45.7499 1962-06-06 0
13.8499 45.7499 1962-06-07 0
13.8499 45.7499 1962-06-08 0
13.8499 45.7499 1962-06-09 0
13.8499 45.7499 1962-06-10 0
13.8499 45.7499 1962-06-11 6.70000009983778
13.8499 45.7499 1962-06-12 1.80000002682209
13.8499 45.7499 1962-06-13 0
13.8499 45.7499 1962-06-14 0
13.8499 45.7499 1962-06-15 0
13.8499 45.7499 1962-06-16 0
13.8499 45.7499 1962-06-17 0
13.8499 45.7499 1962-06-18 0
13.8499 45.7499 1962-06-19 0
13.8499 45.7499 1962-06-20 0
13.8499 45.7499 1962-06-21 0
13.8499 45.7499 1962-06-22 0
13.8499 45.7499 1962-06-23 0
13.8499 45.7499 1962-06-24 0
13.8499 45.7499 1962-06-25 0
13.8499 45.7499 1962-06-26 0
13.8499 45.7499 1962-06-27 17.5000002607703
13.8499 45.7499 1962-06-28 0
13.8499 45.7499 1962-06-29 7.80000011622906
13.8499 45.7499 1962-06-30 0
13.8499 45.7499 1962-07-01 0
13.8499 45.7499 1962-07-02 0
13.8499 45.7499 1962-07-03 23.9000003561378
13.8499 45.7499 1962-07-04 57.5000008568168
13.8499 45.7499 1962-07-05 2.40000003576279
13.8499 45.7499 1962-07-06 5.00000007450581
13.8499 45.7499 1962-07-07 0
13.8499 45.7499 1962-07-08 0
13.8499 45.7499 1962-07-09 0
13.8499 45.7499 1962-07-10 0
13.8499 45.7499 1962-07-11 0
13.8499 45.7499 1962-07-12 0
13.8499 45.7499 1962-07-13 0
13.8499 45.7499 1962-07-14 0
13.8499 45.7499 1962-07-15 4.70000007003546
13.8499 45.7499 1962-07-16 2.00000002980232
13.8499 45.7499 1962-07-17 0
13.8499 45.7499 1962-07-18 5.10000007599592
13.8499 45.7499 1962-07-19 0
13.8499 45.7499 1962-07-20 0
13.8499 45.7499 1962-07-21 0
13.8499 45.7499 1962-07-22 0
13.8499 45.7499 1962-07-23 0
13.8499 45.7499 1962-07-24 0
13.8499 45.7499 1962-07-25 0
13.8499 45.7499 1962-07-26 0
13.8499 45.7499 1962-07-27 0
13.8499 45.7499 1962-07-28 20.3000003024936
13.8499 45.7499 1962-07-29 0
13.8499 45.7499 1962-07-30 0
13.8499 45.7499 1962-07-31 0
13.8499 45.7499 1962-08-01 0
13.8499 45.7499 1962-08-02 0
13.8499 45.7499 1962-08-03 0
13.8499 45.7499 1962-08-04 0
13.8499 45.7499 1962-08-05 0
13.8499 45.7499 1962-08-06 0
13.8499 45.7499 1962-08-07 0
13.8499 45.7499 1962-08-08 0
13.8499 45.7499 1962-08-09 0
13.8499 45.7499 1962-08-10 0
13.8499 45.7499 1962-08-11 0
13.8499 45.7499 1962-08-12 0
13.8499 45.7499 1962-08-13 0
13.8499 45.7499 1962-08-14 0
13.8499 45.7499 1962-08-15 0
13.8499 45.7499 1962-08-16 0
13.8499 45.7499 1962-08-17 0
13.8499 45.7499 1962-08-18 0
13.8499 45.7499 1962-08-19 0
13.8499 45.7499 1962-08-20 0
13.8499 45.7499 1962-08-21 0
13.8499 45.7499 1962-08-22 0
13.8499 45.7499 1962-08-23 0
13.8499 45.7499 1962-08-24 0
13.8499 45.7499 1962-08-25 0
13.8499 45.7499 1962-08-26 0
13.8499 45.7499 1962-08-27 0
13.8499 45.7499 1962-08-28 0
13.8499 45.7499 1962-08-29 0
13.8499 45.7499 1962-08-30 0
13.8499 45.7499 1962-08-31 0
13.8499 45.7499 1962-09-01 0
13.8499 45.7499 1962-09-02 0
13.8499 45.7499 1962-09-03 0
13.8499 45.7499 1962-09-04 0
13.8499 45.7499 1962-09-05 0
13.8499 45.7499 1962-09-06 0
13.8499 45.7499 1962-09-07 0
13.8499 45.7499 1962-09-08 50.5000007525086
13.8499 45.7499 1962-09-09 0
13.8499 45.7499 1962-09-10 0
13.8499 45.7499 1962-09-11 0
13.8499 45.7499 1962-09-12 0
13.8499 45.7499 1962-09-13 19.3000002875924
13.8499 45.7499 1962-09-14 0
13.8499 45.7499 1962-09-15 0
13.8499 45.7499 1962-09-16 23.0000003427267
13.8499 45.7499 1962-09-17 35.7000005319715
13.8499 45.7499 1962-09-18 6.70000009983778
13.8499 45.7499 1962-09-19 0
13.8499 45.7499 1962-09-20 0
13.8499 45.7499 1962-09-21 0
13.8499 45.7499 1962-09-22 0
13.8499 45.7499 1962-09-23 0
13.8499 45.7499 1962-09-24 0
13.8499 45.7499 1962-09-25 0
13.8499 45.7499 1962-09-26 0
13.8499 45.7499 1962-09-27 0
13.8499 45.7499 1962-09-28 0
13.8499 45.7499 1962-09-29 0
13.8499 45.7499 1962-09-30 0
13.8499 45.7499 1962-10-01 0
13.8499 45.7499 1962-10-02 0
13.8499 45.7499 1962-10-03 0
13.8499 45.7499 1962-10-04 0
13.8499 45.7499 1962-10-05 0
13.8499 45.7499 1962-10-06 0
13.8499 45.7499 1962-10-07 0
13.8499 45.7499 1962-10-08 0
13.8499 45.7499 1962-10-09 0
13.8499 45.7499 1962-10-10 0
13.8499 45.7499 1962-10-11 0
13.8499 45.7499 1962-10-12 0
13.8499 45.7499 1962-10-13 22.1000003293157
13.8499 45.7499 1962-10-14 0
13.8499 45.7499 1962-10-15 0
13.8499 45.7499 1962-10-16 0
13.8499 45.7499 1962-10-17 0
13.8499 45.7499 1962-10-18 0
13.8499 45.7499 1962-10-19 0
13.8499 45.7499 1962-10-20 0
13.8499 45.7499 1962-10-21 0
13.8499 45.7499 1962-10-22 0
13.8499 45.7499 1962-10-23 0
13.8499 45.7499 1962-10-24 0
13.8499 45.7499 1962-10-25 0
13.8499 45.7499 1962-10-26 0
13.8499 45.7499 1962-10-27 0
13.8499 45.7499 1962-10-28 28.6000004261732
13.8499 45.7499 1962-10-29 6.10000009089708
13.8499 45.7499 1962-10-30 8.20000012218952
13.8499 45.7499 1962-10-31 21.6000003218651
13.8499 45.7499 1962-11-01 2.5000000372529
13.8499 45.7499 1962-11-02 0
13.8499 45.7499 1962-11-03 0
13.8499 45.7499 1962-11-04 0
13.8499 45.7499 1962-11-05 4.50000006705523
13.8499 45.7499 1962-11-06 11.8000001758337
13.8499 45.7499 1962-11-07 0
13.8499 45.7499 1962-11-08 46.0000006854534
13.8499 45.7499 1962-11-09 24.0000003576279
13.8499 45.7499 1962-11-10 11.6000001728535
13.8499 45.7499 1962-11-11 5.30000007897615
13.8499 45.7499 1962-11-12 7.80000011622906
13.8499 45.7499 1962-11-13 8.20000012218952
13.8499 45.7499 1962-11-14 25.80000038445
13.8499 45.7499 1962-11-15 55.6000008285046
13.8499 45.7499 1962-11-16 0
13.8499 45.7499 1962-11-17 9.20000013709068
13.8499 45.7499 1962-11-18 21.1000003144145
13.8499 45.7499 1962-11-19 13.800000205636
13.8499 45.7499 1962-11-20 0
13.8499 45.7499 1962-11-21 3.7000000551343
13.8499 45.7499 1962-11-22 61.8000009208918
13.8499 45.7499 1962-11-23 0
13.8499 45.7499 1962-11-24 0
13.8499 45.7499 1962-11-25 0
13.8499 45.7499 1962-11-26 2.10000003129244
13.8499 45.7499 1962-11-27 0
13.8499 45.7499 1962-11-28 0
13.8499 45.7499 1962-11-29 0
13.8499 45.7499 1962-11-30 0
13.8499 45.7499 1962-12-01 0
13.8499 45.7499 1962-12-02 0
13.8499 45.7499 1962-12-03 0
13.8499 45.7499 1962-12-04 0
13.8499 45.7499 1962-12-05 0
13.8499 45.7499 1962-12-06 0
13.8499 45.7499 1962-12-07 0
13.8499 45.7499 1962-12-08 0
13.8499 45.7499 1962-12-09 0
13.8499 45.7499 1962-12-10 0
13.8499 45.7499 1962-12-11 0
13.8499 45.7499 1962-12-12 9.10000013560057
13.8499 45.7499 1962-12-13 15.1000002250075
13.8499 45.7499 1962-12-14 0
13.8499 45.7499 1962-12-15 0
13.8499 45.7499 1962-12-16 0
13.8499 45.7499 1962-12-17 0
13.8499 45.7499 1962-12-18 0
13.8499 45.7499 1962-12-19 0
13.8499 45.7499 1962-12-20 0
13.8499 45.7499 1962-12-21 0
13.8499 45.7499 1962-12-22 0
13.8499 45.7499 1962-12-23 0
13.8499 45.7499 1962-12-24 0
13.8499 45.7499 1962-12-25 0
13.8499 45.7499 1962-12-26 0
13.8499 45.7499 1962-12-27 0
13.8499 45.7499 1962-12-28 0
13.8499 45.7499 1962-12-29 5.6000000834465
13.8499 45.7499 1962-12-30 13.4000001996756
13.8499 45.7499 1962-12-31 2.5000000372529
13.8499 45.7499 1963-01-01 9.00000013411045
13.8499 45.7499 1963-01-02 6.8000001013279
13.8499 45.7499 1963-01-03 49.9000007435679
13.8499 45.7499 1963-01-04 2.30000003427267
13.8499 45.7499 1963-01-05 76.4000011384487
13.8499 45.7499 1963-01-06 5.50000008195639
13.8499 45.7499 1963-01-07 5.50000008195639
13.8499 45.7499 1963-01-08 0
13.8499 45.7499 1963-01-09 1.00000001490116
13.8499 45.7499 1963-01-10 14.8000002205372
13.8499 45.7499 1963-01-11 5.30000007897615
13.8499 45.7499 1963-01-12 5.90000008791685
13.8499 45.7499 1963-01-13 0
13.8499 45.7499 1963-01-14 0
13.8499 45.7499 1963-01-15 0
13.8499 45.7499 1963-01-16 0
13.8499 45.7499 1963-01-17 0
13.8499 45.7499 1963-01-18 0
13.8499 45.7499 1963-01-19 1.30000001937151
13.8499 45.7499 1963-01-20 0
13.8499 45.7499 1963-01-21 0
13.8499 45.7499 1963-01-22 0
13.8499 45.7499 1963-01-23 0
13.8499 45.7499 1963-01-24 0
13.8499 45.7499 1963-01-25 0
13.8499 45.7499 1963-01-26 0
13.8499 45.7499 1963-01-27 0
13.8499 45.7499 1963-01-28 0
13.8499 45.7499 1963-01-29 0
13.8499 45.7499 1963-01-30 0
13.8499 45.7499 1963-01-31 0
13.8499 45.7499 1963-02-01 0
13.8499 45.7499 1963-02-02 7.90000011771917
13.8499 45.7499 1963-02-03 6.40000009536743
13.8499 45.7499 1963-02-04 3.80000005662441
13.8499 45.7499 1963-02-05 0
13.8499 45.7499 1963-02-06 0
13.8499 45.7499 1963-02-07 0
13.8499 45.7499 1963-02-08 0
13.8499 45.7499 1963-02-09 0
13.8499 45.7499 1963-02-10 0
13.8499 45.7499 1963-02-11 8.7000001296401
13.8499 45.7499 1963-02-12 2.00000002980232
13.8499 45.7499 1963-02-13 0
13.8499 45.7499 1963-02-14 0
13.8499 45.7499 1963-02-15 0
13.8499 45.7499 1963-02-16 11.5000001713634
13.8499 45.7499 1963-02-17 0
13.8499 45.7499 1963-02-18 5.90000008791685
13.8499 45.7499 1963-02-19 71.500001065433
13.8499 45.7499 1963-02-20 0
13.8499 45.7499 1963-02-21 0
13.8499 45.7499 1963-02-22 0
13.8499 45.7499 1963-02-23 0
13.8499 45.7499 1963-02-24 0
13.8499 45.7499 1963-02-25 0
13.8499 45.7499 1963-02-26 0
13.8499 45.7499 1963-02-27 0
13.8499 45.7499 1963-02-28 0
13.8499 45.7499 1963-03-01 0
13.8499 45.7499 1963-03-02 0
13.8499 45.7499 1963-03-03 0
13.8499 45.7499 1963-03-04 0
13.8499 45.7499 1963-03-05 0
13.8499 45.7499 1963-03-06 0
13.8499 45.7499 1963-03-07 0
13.8499 45.7499 1963-03-08 0
13.8499 45.7499 1963-03-09 2.10000003129244
13.8499 45.7499 1963-03-10 38.6000005751848
13.8499 45.7499 1963-03-11 21.6000003218651
13.8499 45.7499 1963-03-12 9.60000014305115
13.8499 45.7499 1963-03-13 0
13.8499 45.7499 1963-03-14 0
13.8499 45.7499 1963-03-15 0
13.8499 45.7499 1963-03-16 0
13.8499 45.7499 1963-03-17 0
13.8499 45.7499 1963-03-18 1.70000002533197
13.8499 45.7499 1963-03-19 0
13.8499 45.7499 1963-03-20 16.2000002413988
13.8499 45.7499 1963-03-21 7.60000011324883
13.8499 45.7499 1963-03-22 4.30000006407499
13.8499 45.7499 1963-03-23 0
13.8499 45.7499 1963-03-24 0
13.8499 45.7499 1963-03-25 0
13.8499 45.7499 1963-03-26 0
13.8499 45.7499 1963-03-27 2.5000000372529
13.8499 45.7499 1963-03-28 0
13.8499 45.7499 1963-03-29 0
13.8499 45.7499 1963-03-30 5.10000007599592
13.8499 45.7499 1963-03-31 1.60000002384186
13.8499 45.7499 1963-04-01 0
13.8499 45.7499 1963-04-02 0
13.8499 45.7499 1963-04-03 0
13.8499 45.7499 1963-04-04 0
13.8499 45.7499 1963-04-05 0
13.8499 45.7499 1963-04-06 15.1000002250075
13.8499 45.7499 1963-04-07 4.00000005960464
13.8499 45.7499 1963-04-08 0
13.8499 45.7499 1963-04-09 0
13.8499 45.7499 1963-04-10 0
13.8499 45.7499 1963-04-11 18.9000002816319
13.8499 45.7499 1963-04-12 0
13.8499 45.7499 1963-04-13 0
13.8499 45.7499 1963-04-14 2.5000000372529
13.8499 45.7499 1963-04-15 0
13.8499 45.7499 1963-04-16 0
13.8499 45.7499 1963-04-17 0
13.8499 45.7499 1963-04-18 3.7000000551343
13.8499 45.7499 1963-04-19 3.7000000551343
13.8499 45.7499 1963-04-20 0
13.8499 45.7499 1963-04-21 0
13.8499 45.7499 1963-04-22 0
13.8499 45.7499 1963-04-23 0
13.8499 45.7499 1963-04-24 14.1000002101064
13.8499 45.7499 1963-04-25 0
13.8499 45.7499 1963-04-26 0
13.8499 45.7499 1963-04-27 0
13.8499 45.7499 1963-04-28 0
13.8499 45.7499 1963-04-29 0
13.8499 45.7499 1963-04-30 0
13.8499 45.7499 1963-05-01 0
13.8499 45.7499 1963-05-02 0
13.8499 45.7499 1963-05-03 30.4000004529953
13.8499 45.7499 1963-05-04 1.80000002682209
13.8499 45.7499 1963-05-05 8.20000012218952
13.8499 45.7499 1963-05-06 0
13.8499 45.7499 1963-05-07 0
13.8499 45.7499 1963-05-08 0
13.8499 45.7499 1963-05-09 0
13.8499 45.7499 1963-05-10 1.40000002086163
13.8499 45.7499 1963-05-11 5.20000007748604
13.8499 45.7499 1963-05-12 0
13.8499 45.7499 1963-05-13 0
13.8499 45.7499 1963-05-14 0
13.8499 45.7499 1963-05-15 3.7000000551343
13.8499 45.7499 1963-05-16 0
13.8499 45.7499 1963-05-17 0
13.8499 45.7499 1963-05-18 9.70000014454126
13.8499 45.7499 1963-05-19 17.8000002652407
13.8499 45.7499 1963-05-20 5.70000008493662
13.8499 45.7499 1963-05-21 0
13.8499 45.7499 1963-05-22 0
13.8499 45.7499 1963-05-23 0
13.8499 45.7499 1963-05-24 0
13.8499 45.7499 1963-05-25 0
13.8499 45.7499 1963-05-26 0
13.8499 45.7499 1963-05-27 0
13.8499 45.7499 1963-05-28 0
13.8499 45.7499 1963-05-29 0
13.8499 45.7499 1963-05-30 3.90000005811453
13.8499 45.7499 1963-05-31 2.70000004023314
13.8499 45.7499 1963-06-01 0
13.8499 45.7499 1963-06-02 0
13.8499 45.7499 1963-06-03 0
13.8499 45.7499 1963-06-04 6.90000010281801
13.8499 45.7499 1963-06-05 14.1000002101064
13.8499 45.7499 1963-06-06 21.7000003233552
13.8499 45.7499 1963-06-07 0
13.8499 45.7499 1963-06-08 0
13.8499 45.7499 1963-06-09 38.3000005707145
13.8499 45.7499 1963-06-10 9.60000014305115
13.8499 45.7499 1963-06-11 2.20000003278255
13.8499 45.7499 1963-06-12 1.20000001788139
13.8499 45.7499 1963-06-13 0
13.8499 45.7499 1963-06-14 77.8000011593103
13.8499 45.7499 1963-06-15 15.0000002235174
13.8499 45.7499 1963-06-16 0
13.8499 45.7499 1963-06-17 0
13.8499 45.7499 1963-06-18 0
13.8499 45.7499 1963-06-19 12.900000192225
13.8499 45.7499 1963-06-20 0
13.8499 45.7499 1963-06-21 0
13.8499 45.7499 1963-06-22 0
13.8499 45.7499 1963-06-23 0
13.8499 45.7499 1963-06-24 0
13.8499 45.7499 1963-06-25 4.40000006556511
13.8499 45.7499 1963-06-26 0
13.8499 45.7499 1963-06-27 0
13.8499 45.7499 1963-06-28 0
13.8499 45.7499 1963-06-29 0
13.8499 45.7499 1963-06-30 0
13.8499 45.7499 1963-07-01 0
13.8499 45.7499 1963-07-02 4.20000006258488
13.8499 45.7499 1963-07-03 0
13.8499 45.7499 1963-07-04 0
13.8499 45.7499 1963-07-05 13.3000001981854
13.8499 45.7499 1963-07-06 0
13.8499 45.7499 1963-07-07 0
13.8499 45.7499 1963-07-08 14.5000002160668
13.8499 45.7499 1963-07-09 0
13.8499 45.7499 1963-07-10 1.30000001937151
13.8499 45.7499 1963-07-11 18.6000002771616
13.8499 45.7499 1963-07-12 0
13.8499 45.7499 1963-07-13 14.600000217557
13.8499 45.7499 1963-07-14 16.400000244379
13.8499 45.7499 1963-07-15 0
13.8499 45.7499 1963-07-16 0
13.8499 45.7499 1963-07-17 0
13.8499 45.7499 1963-07-18 0
13.8499 45.7499 1963-07-19 0
13.8499 45.7499 1963-07-20 0
13.8499 45.7499 1963-07-21 0
13.8499 45.7499 1963-07-22 0
13.8499 45.7499 1963-07-23 0
13.8499 45.7499 1963-07-24 0
13.8499 45.7499 1963-07-25 0
13.8499 45.7499 1963-07-26 0
13.8499 45.7499 1963-07-27 0
13.8499 45.7499 1963-07-28 0
13.8499 45.7499 1963-07-29 0
13.8499 45.7499 1963-07-30 0
13.8499 45.7499 1963-07-31 0
13.8499 45.7499 1963-08-01 0
13.8499 45.7499 1963-08-02 0
13.8499 45.7499 1963-08-03 0
13.8499 45.7499 1963-08-04 0
13.8499 45.7499 1963-08-05 0
13.8499 45.7499 1963-08-06 0
13.8499 45.7499 1963-08-07 42.0000006258488
13.8499 45.7499 1963-08-08 16.1000002399087
13.8499 45.7499 1963-08-09 7.70000011473894
13.8499 45.7499 1963-08-10 0
13.8499 45.7499 1963-08-11 0
13.8499 45.7499 1963-08-12 25.6000003814697
13.8499 45.7499 1963-08-13 20.5000003054738
13.8499 45.7499 1963-08-14 67.0000009983778
